Node_No,X,Y,Z,Total Deformation
33748,0.0008,0.0034,-0.0660,0.0661
33749,0.0003,0.0035,-0.0659,0.0660
33750,0.0005,0.0029,-0.0671,0.0671
33751,0.0011,0.0026,-0.0666,0.0666
33752,0.0005,0.0030,-0.0661,0.0661
33753,-0.0009,0.0034,-0.0661,0.0662
33754,-0.0003,0.0035,-0.0660,0.0661
33755,-0.0001,0.0030,-0.0671,0.0671
33756,-0.0009,0.0027,-0.0662,0.0662
33757,-0.0001,0.0030,-0.0661,0.0662
33758,-0.0017,0.0031,-0.0663,0.0663
33759,-0.0023,0.0026,-0.0663,0.0664
33760,-0.0020,0.0029,-0.0660,0.0660
33761,-0.0017,0.0024,-0.0663,0.0664
33762,-0.0021,0.0023,-0.0669,0.0670
33763,0.0035,-0.0005,-0.0619,0.0620
33764,0.0035,0.0006,-0.0625,0.0626
33765,0.0035,-0.0002,-0.0624,0.0624
33766,0.0035,0.0002,-0.0628,0.0629
33767,0.0030,0.0005,-0.0621,0.0621
33768,0.0030,-0.0003,-0.0616,0.0617
33769,0.0030,0.0000,-0.0627,0.0628
33770,0.0032,0.0005,-0.0629,0.0630
33771,0.0032,-0.0014,-0.0620,0.0621
33772,0.0034,-0.0008,-0.0622,0.0623
33773,0.0029,-0.0010,-0.0615,0.0615
33774,0.0028,-0.0021,-0.0623,0.0624
33775,0.0024,-0.0026,-0.0627,0.0628
33776,0.0029,-0.0020,-0.0628,0.0628
33777,0.0026,-0.0024,-0.0630,0.0631
33778,0.0021,-0.0020,-0.0627,0.0628
33779,0.0023,-0.0021,-0.0621,0.0622
33780,0.0033,0.0013,-0.0625,0.0626
33781,0.0029,0.0020,-0.0625,0.0626
33782,0.0031,0.0017,-0.0628,0.0629
33783,0.0028,0.0012,-0.0621,0.0622
33784,0.0026,-0.0023,-0.0655,0.0656
33785,0.0020,-0.0029,-0.0653,0.0654
33786,0.0025,-0.0025,-0.0651,0.0652
33787,0.0021,-0.0020,-0.0658,0.0659
33788,0.0017,-0.0024,-0.0664,0.0664
33789,0.0022,-0.0024,-0.0651,0.0652
33790,-0.0029,0.0020,-0.0663,0.0663
33791,-0.0033,0.0013,-0.0662,0.0663
33792,-0.0030,0.0018,-0.0658,0.0659
33793,-0.0028,0.0010,-0.0667,0.0667
33794,-0.0027,0.0011,-0.0658,0.0659
33795,-0.0022,0.0018,-0.0662,0.0663
33796,-0.0027,0.0017,-0.0668,0.0669
33797,-0.0035,-0.0003,-0.0660,0.0661
33798,-0.0035,0.0005,-0.0661,0.0662
33799,-0.0035,0.0002,-0.0658,0.0659
33800,-0.0030,0.0002,-0.0666,0.0667
33801,-0.0029,0.0004,-0.0657,0.0658
33802,-0.0030,-0.0002,-0.0660,0.0661
33803,-0.0034,0.0010,-0.0622,0.0623
33804,-0.0031,0.0016,-0.0622,0.0622
33805,-0.0026,0.0014,-0.0619,0.0619
33806,-0.0028,0.0007,-0.0622,0.0622
33807,-0.0027,0.0022,-0.0621,0.0622
33808,-0.0019,0.0030,-0.0621,0.0622
33809,-0.0024,0.0025,-0.0623,0.0624
33810,-0.0021,0.0020,-0.0618,0.0619
33811,-0.0001,0.0035,-0.0620,0.0621
33812,-0.0010,0.0034,-0.0621,0.0622
33813,-0.0005,0.0035,-0.0623,0.0624
33814,-0.0004,0.0030,-0.0620,0.0621
33815,-0.0022,-0.0027,-0.0627,0.0628
33816,-0.0028,-0.0022,-0.0625,0.0625
33817,-0.0026,-0.0023,-0.0628,0.0629
33818,-0.0023,-0.0020,-0.0625,0.0625
33819,-0.0020,-0.0024,-0.0620,0.0621
33820,-0.0032,-0.0014,-0.0626,0.0626
33821,-0.0034,-0.0010,-0.0629,0.0630
33822,-0.0035,-0.0004,-0.0628,0.0629
33823,-0.0028,-0.0012,-0.0626,0.0626
33824,-0.0030,-0.0004,-0.0625,0.0626
33825,-0.0029,-0.0008,-0.0618,0.0618
33826,-0.0033,-0.0013,-0.0656,0.0657
33827,-0.0032,-0.0015,-0.0651,0.0652
33828,-0.0028,-0.0021,-0.0652,0.0653
33829,-0.0025,-0.0015,-0.0649,0.0650
33830,-0.0022,-0.0019,-0.0658,0.0658
33831,-0.0027,-0.0012,-0.0656,0.0657
33832,0.0034,-0.0008,-0.0654,0.0655
33833,0.0035,-0.0003,-0.0652,0.0653
33834,0.0030,-0.0003,-0.0665,0.0665
33835,0.0027,-0.0010,-0.0659,0.0659
33836,0.0029,0.0000,-0.0656,0.0656
33837,0.0030,0.0019,-0.0655,0.0656
33838,0.0032,0.0014,-0.0654,0.0655
33839,0.0028,0.0010,-0.0656,0.0656
33840,0.0028,0.0014,-0.0661,0.0662
33841,0.0013,0.0033,-0.0657,0.0658
33842,0.0019,0.0029,-0.0653,0.0654
33843,0.0016,0.0025,-0.0663,0.0664
33844,0.0010,0.0028,-0.0658,0.0659
33845,0.0017,0.0026,-0.0655,0.0655
33846,-0.0011,-0.0033,-0.0652,0.0653
33847,-0.0001,-0.0035,-0.0653,0.0654
33848,-0.0006,-0.0035,-0.0650,0.0651
33849,-0.0002,-0.0029,-0.0656,0.0656
33850,-0.0010,-0.0026,-0.0657,0.0658
33851,0.0013,-0.0032,-0.0653,0.0654
33852,0.0007,-0.0034,-0.0654,0.0655
33853,0.0006,-0.0029,-0.0657,0.0657
33854,0.0011,-0.0028,-0.0663,0.0664
33855,0.0023,0.0026,-0.0626,0.0627
33856,0.0016,0.0031,-0.0627,0.0628
33857,0.0021,0.0028,-0.0631,0.0631
33858,0.0017,0.0025,-0.0620,0.0621
33859,0.0018,0.0022,-0.0630,0.0630
33860,0.0033,-0.0011,-0.0624,0.0625
33861,0.0031,-0.0016,-0.0627,0.0628
33862,0.0024,-0.0017,-0.0626,0.0627
33863,0.0028,-0.0012,-0.0617,0.0618
33864,0.0028,-0.0010,-0.0628,0.0628
33865,0.0026,-0.0018,-0.0620,0.0621
33866,0.0016,-0.0031,-0.0629,0.0630
33867,0.0024,-0.0026,-0.0634,0.0635
33868,0.0019,-0.0030,-0.0634,0.0635
33869,0.0019,-0.0022,-0.0630,0.0631
33870,0.0013,-0.0033,-0.0634,0.0635
33871,0.0007,-0.0034,-0.0632,0.0633
33872,0.0006,-0.0029,-0.0628,0.0629
33873,0.0013,-0.0025,-0.0630,0.0630
33874,0.0008,-0.0029,-0.0635,0.0636
33875,0.0032,-0.0015,-0.0651,0.0652
33876,0.0028,-0.0022,-0.0649,0.0650
33877,0.0031,-0.0017,-0.0647,0.0648
33878,0.0024,-0.0017,-0.0656,0.0656
33879,0.0026,-0.0015,-0.0648,0.0649
33880,0.0024,-0.0021,-0.0649,0.0650
33881,-0.0033,0.0011,-0.0625,0.0626
33882,-0.0035,0.0003,-0.0628,0.0629
33883,-0.0034,0.0009,-0.0630,0.0631
33884,-0.0030,0.0003,-0.0625,0.0626
33885,-0.0034,-0.0008,-0.0651,0.0652
33886,-0.0035,-0.0002,-0.0654,0.0655
33887,-0.0029,-0.0006,-0.0656,0.0657
33888,-0.0012,-0.0033,-0.0629,0.0630
33889,-0.0001,-0.0035,-0.0631,0.0632
33890,-0.0006,-0.0035,-0.0631,0.0632
33891,-0.0002,-0.0029,-0.0627,0.0628
33892,-0.0008,-0.0028,-0.0632,0.0633
33893,-0.0010,-0.0029,-0.0622,0.0623
33894,-0.0012,-0.0033,-0.0633,0.0634
33895,-0.0023,-0.0026,-0.0633,0.0634
33896,-0.0020,-0.0029,-0.0636,0.0637
33897,-0.0020,-0.0023,-0.0629,0.0630
33898,-0.0014,-0.0026,-0.0635,0.0635
33899,-0.0016,-0.0027,-0.0624,0.0625
33900,-0.0032,-0.0015,-0.0630,0.0631
33901,-0.0028,-0.0021,-0.0631,0.0632
33902,-0.0025,-0.0017,-0.0627,0.0628
33903,0.0008,0.0034,-0.0627,0.0628
33904,-0.0001,0.0035,-0.0626,0.0626
33905,0.0002,0.0035,-0.0630,0.0631
33906,0.0001,0.0030,-0.0623,0.0624
33907,0.0030,0.0017,-0.0652,0.0653
33908,0.0024,0.0025,-0.0650,0.0651
33909,0.0029,0.0019,-0.0648,0.0649
33910,0.0026,0.0013,-0.0653,0.0653
33911,0.0026,0.0018,-0.0658,0.0659
33912,0.0022,0.0022,-0.0652,0.0653
33913,0.0014,0.0032,-0.0652,0.0653
33914,0.0003,0.0035,-0.0655,0.0656
33915,0.0008,0.0034,-0.0650,0.0651
33916,0.0005,0.0030,-0.0657,0.0657
33917,0.0012,0.0028,-0.0653,0.0654
33918,-0.0008,0.0034,-0.0657,0.0658
33919,-0.0011,0.0033,-0.0653,0.0654
33920,-0.0017,0.0031,-0.0655,0.0656
33921,-0.0014,0.0026,-0.0659,0.0660
33922,-0.0006,0.0029,-0.0658,0.0659
33923,-0.0023,0.0026,-0.0656,0.0657
33924,-0.0028,0.0021,-0.0655,0.0656
33925,-0.0020,0.0022,-0.0660,0.0660
33926,-0.0024,0.0021,-0.0666,0.0666
33927,0.0033,0.0013,-0.0631,0.0632
33928,0.0035,0.0006,-0.0632,0.0633
33929,0.0029,0.0009,-0.0624,0.0625
33930,0.0031,0.0008,-0.0633,0.0633
33931,0.0034,-0.0010,-0.0629,0.0630
33932,0.0035,-0.0002,-0.0631,0.0632
33933,0.0034,-0.0006,-0.0633,0.0634
33934,0.0030,-0.0007,-0.0619,0.0620
33935,0.0030,-0.0004,-0.0630,0.0630
33936,0.0029,-0.0019,-0.0634,0.0635
33937,0.0032,-0.0014,-0.0636,0.0637
33938,0.0033,-0.0011,-0.0635,0.0636
33939,0.0024,-0.0015,-0.0631,0.0632
33940,0.0028,-0.0012,-0.0637,0.0638
33941,0.0028,-0.0009,-0.0632,0.0633
33942,0.0029,0.0020,-0.0631,0.0632
33943,0.0025,0.0025,-0.0633,0.0634
33944,0.0021,0.0022,-0.0622,0.0623
33945,0.0026,0.0016,-0.0624,0.0625
33946,0.0021,0.0020,-0.0632,0.0633
33947,0.0011,-0.0033,-0.0650,0.0651
33948,0.0016,-0.0031,-0.0644,0.0645
33949,0.0022,-0.0027,-0.0647,0.0648
33950,0.0012,-0.0033,-0.0646,0.0647
33951,0.0010,-0.0027,-0.0653,0.0654
33952,0.0018,-0.0022,-0.0654,0.0655
33953,0.0011,-0.0028,-0.0645,0.0646
33954,0.0019,-0.0026,-0.0647,0.0648
33955,-0.0035,0.0006,-0.0655,0.0656
33956,-0.0032,0.0014,-0.0655,0.0656
33957,-0.0034,0.0010,-0.0651,0.0652
33958,-0.0030,0.0006,-0.0663,0.0664
33959,-0.0028,0.0008,-0.0655,0.0655
33960,-0.0032,0.0015,-0.0629,0.0630
33961,-0.0028,0.0021,-0.0627,0.0628
33962,-0.0025,0.0015,-0.0622,0.0622
33963,-0.0028,0.0009,-0.0625,0.0626
33964,-0.0025,0.0015,-0.0631,0.0631
33965,-0.0020,0.0029,-0.0626,0.0627
33966,-0.0010,0.0034,-0.0626,0.0627
33967,-0.0016,0.0031,-0.0629,0.0629
33968,-0.0012,0.0033,-0.0631,0.0631
33969,-0.0017,0.0023,-0.0621,0.0622
33970,-0.0008,0.0028,-0.0623,0.0624
33971,-0.0015,0.0028,-0.0628,0.0629
33972,-0.0035,-0.0006,-0.0633,0.0634
33973,-0.0033,-0.0011,-0.0640,0.0641
33974,-0.0031,-0.0017,-0.0634,0.0635
33975,-0.0031,-0.0015,-0.0637,0.0638
33976,-0.0035,-0.0006,-0.0637,0.0638
33977,-0.0027,-0.0013,-0.0631,0.0631
33978,-0.0029,-0.0006,-0.0630,0.0630
33979,-0.0027,-0.0012,-0.0638,0.0639
33980,-0.0034,0.0006,-0.0633,0.0634
33981,-0.0035,0.0000,-0.0635,0.0636
33982,-0.0030,0.0000,-0.0628,0.0629
33983,-0.0030,-0.0017,-0.0647,0.0648
33984,-0.0035,-0.0004,-0.0649,0.0650
33985,-0.0032,-0.0015,-0.0643,0.0644
33986,-0.0035,-0.0005,-0.0643,0.0644
33987,-0.0028,-0.0002,-0.0649,0.0649
33988,-0.0027,-0.0011,-0.0644,0.0645
33989,-0.0029,-0.0008,-0.0651,0.0652
33990,-0.0021,-0.0028,-0.0649,0.0649
33991,-0.0023,-0.0026,-0.0644,0.0645
33992,-0.0028,-0.0022,-0.0644,0.0645
33993,-0.0023,-0.0018,-0.0645,0.0646
33994,-0.0020,-0.0021,-0.0654,0.0655
33995,0.0035,-0.0006,-0.0648,0.0649
33996,0.0033,-0.0012,-0.0645,0.0646
33997,0.0034,-0.0009,-0.0644,0.0645
33998,0.0026,-0.0012,-0.0654,0.0655
33999,0.0029,-0.0003,-0.0651,0.0652
34000,0.0029,-0.0010,-0.0646,0.0647
34001,0.0035,0.0006,-0.0649,0.0650
34002,0.0032,0.0014,-0.0647,0.0647
34003,0.0034,0.0007,-0.0643,0.0644
34004,0.0028,0.0009,-0.0652,0.0652
34005,0.0031,0.0010,-0.0644,0.0645
34006,0.0027,0.0023,-0.0645,0.0646
34007,0.0014,0.0032,-0.0646,0.0647
34008,0.0022,0.0028,-0.0642,0.0643
34009,0.0018,0.0025,-0.0649,0.0650
34010,0.0003,0.0035,-0.0650,0.0650
34011,-0.0005,0.0035,-0.0651,0.0652
34012,0.0000,0.0030,-0.0656,0.0657
34013,-0.0011,-0.0033,-0.0647,0.0648
34014,-0.0018,-0.0030,-0.0645,0.0646
34015,-0.0018,-0.0022,-0.0646,0.0646
34016,-0.0013,-0.0027,-0.0643,0.0644
34017,-0.0015,-0.0025,-0.0654,0.0655
34018,-0.0001,-0.0035,-0.0648,0.0649
34019,0.0006,-0.0035,-0.0647,0.0648
34020,0.0002,-0.0035,-0.0645,0.0646
34021,0.0003,-0.0029,-0.0653,0.0654
34022,0.0005,-0.0030,-0.0646,0.0647
34023,0.0010,0.0034,-0.0637,0.0638
34024,0.0017,0.0030,-0.0634,0.0635
34025,0.0006,0.0035,-0.0634,0.0635
34026,0.0004,0.0028,-0.0636,0.0637
34027,0.0013,0.0027,-0.0623,0.0624
34028,0.0014,0.0025,-0.0633,0.0634
34029,0.0005,0.0029,-0.0627,0.0628
34030,0.0021,-0.0028,-0.0638,0.0639
34031,0.0026,-0.0023,-0.0641,0.0642
34032,0.0029,-0.0019,-0.0639,0.0640
34033,0.0021,-0.0020,-0.0634,0.0635
34034,0.0025,-0.0017,-0.0640,0.0641
34035,0.0023,-0.0023,-0.0641,0.0642
34036,0.0010,-0.0034,-0.0637,0.0638
34037,0.0021,-0.0028,-0.0642,0.0643
34038,0.0011,-0.0033,-0.0641,0.0642
34039,0.0016,-0.0024,-0.0635,0.0635
34040,0.0011,-0.0028,-0.0640,0.0641
34041,0.0018,-0.0027,-0.0642,0.0643
34042,-0.0001,-0.0035,-0.0635,0.0636
34043,0.0005,-0.0035,-0.0639,0.0640
34044,0.0002,-0.0035,-0.0637,0.0638
34045,0.0003,-0.0029,-0.0631,0.0632
34046,0.0004,-0.0030,-0.0638,0.0639
34047,0.0029,-0.0019,-0.0643,0.0644
34048,0.0025,-0.0017,-0.0644,0.0645
34049,0.0023,-0.0023,-0.0645,0.0646
34050,-0.0030,0.0019,-0.0631,0.0632
34051,-0.0034,0.0007,-0.0637,0.0638
34052,-0.0031,0.0017,-0.0637,0.0638
34053,-0.0033,0.0011,-0.0639,0.0640
34054,-0.0029,0.0006,-0.0630,0.0630
34055,-0.0026,0.0013,-0.0635,0.0636
34056,-0.0022,0.0027,-0.0631,0.0632
34057,-0.0027,0.0023,-0.0634,0.0635
34058,-0.0023,0.0019,-0.0624,0.0624
34059,-0.0022,0.0019,-0.0633,0.0633
34060,-0.0021,0.0024,-0.0631,0.0631
34061,-0.0035,0.0001,-0.0646,0.0646
34062,-0.0035,0.0006,-0.0648,0.0649
34063,-0.0029,0.0004,-0.0651,0.0652
34064,-0.0030,-0.0002,-0.0654,0.0655
34065,-0.0006,-0.0035,-0.0640,0.0641
34066,-0.0013,-0.0032,-0.0638,0.0639
34067,-0.0003,-0.0035,-0.0637,0.0638
34068,-0.0002,-0.0029,-0.0631,0.0632
34069,-0.0008,-0.0028,-0.0637,0.0637
34070,0.0000,-0.0030,-0.0638,0.0639
34071,-0.0024,-0.0026,-0.0638,0.0639
34072,-0.0028,-0.0021,-0.0638,0.0638
34073,-0.0024,-0.0019,-0.0631,0.0632
34074,-0.0024,-0.0017,-0.0639,0.0639
34075,-0.0018,-0.0022,-0.0636,0.0637
34076,-0.0003,0.0035,-0.0632,0.0633
34077,-0.0008,0.0034,-0.0633,0.0634
34078,-0.0004,0.0030,-0.0626,0.0626
34079,0.0035,0.0001,-0.0642,0.0642
34080,0.0035,-0.0004,-0.0643,0.0644
34081,0.0030,0.0002,-0.0650,0.0651
34082,0.0029,-0.0006,-0.0645,0.0646
34083,0.0030,-0.0002,-0.0640,0.0641
34084,0.0032,0.0003,-0.0642,0.0643
34085,0.0031,0.0016,-0.0638,0.0639
34086,0.0034,0.0009,-0.0639,0.0640
34087,0.0027,0.0022,-0.0640,0.0641
34088,0.0028,0.0010,-0.0648,0.0648
34089,0.0024,0.0016,-0.0639,0.0640
34090,0.0030,0.0011,-0.0640,0.0641
34091,0.0024,0.0019,-0.0647,0.0648
34092,0.0000,0.0035,-0.0646,0.0646
34093,0.0016,0.0031,-0.0640,0.0641
34094,0.0004,0.0035,-0.0640,0.0641
34095,0.0002,0.0028,-0.0643,0.0643
34096,0.0012,0.0025,-0.0640,0.0640
34097,0.0005,0.0030,-0.0651,0.0651
34098,0.0012,0.0028,-0.0648,0.0648
34099,-0.0015,0.0032,-0.0650,0.0651
34100,-0.0005,0.0035,-0.0642,0.0643
34101,-0.0010,0.0034,-0.0642,0.0643
34102,-0.0015,0.0032,-0.0645,0.0646
34103,-0.0006,0.0028,-0.0644,0.0645
34104,-0.0011,0.0027,-0.0653,0.0654
34105,-0.0003,0.0030,-0.0652,0.0653
34106,-0.0025,0.0024,-0.0652,0.0653
34107,-0.0020,0.0029,-0.0648,0.0649
34108,-0.0017,0.0024,-0.0656,0.0657
34109,-0.0029,0.0020,-0.0645,0.0646
34110,-0.0032,0.0015,-0.0647,0.0648
34111,-0.0025,0.0024,-0.0647,0.0648
34112,-0.0026,0.0013,-0.0651,0.0652
34113,-0.0022,0.0019,-0.0655,0.0656
34114,-0.0024,0.0016,-0.0644,0.0644
34115,-0.0014,-0.0032,-0.0643,0.0644
34116,-0.0003,-0.0035,-0.0642,0.0643
34117,-0.0002,-0.0029,-0.0651,0.0652
34118,-0.0008,-0.0028,-0.0642,0.0642
34119,0.0000,-0.0030,-0.0643,0.0644
34120,-0.0010,-0.0026,-0.0653,0.0653
34121,0.0034,0.0009,-0.0635,0.0636
34122,0.0027,0.0022,-0.0635,0.0636
34123,0.0028,0.0012,-0.0627,0.0628
34124,0.0024,0.0016,-0.0635,0.0635
34125,0.0030,0.0012,-0.0635,0.0636
34126,0.0035,-0.0003,-0.0638,0.0638
34127,0.0030,-0.0001,-0.0634,0.0635
34128,0.0032,0.0004,-0.0637,0.0637
34129,0.0033,-0.0011,-0.0640,0.0641
34130,0.0028,-0.0012,-0.0642,0.0643
34131,0.0019,0.0022,-0.0636,0.0637
34132,0.0019,0.0024,-0.0644,0.0645
34133,0.0004,-0.0035,-0.0641,0.0642
34134,0.0006,-0.0030,-0.0642,0.0643
34135,-0.0023,0.0026,-0.0636,0.0637
34136,-0.0015,0.0032,-0.0635,0.0636
34137,-0.0019,0.0029,-0.0638,0.0639
34138,-0.0017,0.0027,-0.0633,0.0634
34139,-0.0025,-0.0024,-0.0641,0.0641
34140,-0.0020,-0.0020,-0.0642,0.0642
34141,-0.0015,-0.0025,-0.0639,0.0640
34142,-0.0025,-0.0016,-0.0642,0.0642
34143,-0.0035,0.0005,-0.0641,0.0642
34144,-0.0029,0.0003,-0.0645,0.0646
34145,-0.0030,0.0000,-0.0632,0.0633
34146,-0.0028,-0.0006,-0.0641,0.0642
34147,-0.0027,0.0007,-0.0638,0.0639
34148,-0.0006,0.0035,-0.0637,0.0638
34149,-0.0002,0.0029,-0.0639,0.0640
34150,-0.0001,0.0030,-0.0630,0.0630
34151,0.0029,-0.0009,-0.0641,0.0642
34152,0.0030,-0.0005,-0.0636,0.0637
34153,0.0003,-0.0030,-0.0640,0.0641
34154,-0.0031,0.0016,-0.0641,0.0642
34155,-0.0024,0.0026,-0.0641,0.0642
34156,-0.0023,0.0017,-0.0638,0.0639
34157,-0.0022,0.0023,-0.0636,0.0637
34158,-0.0028,0.0008,-0.0647,0.0648
34159,-0.0026,0.0011,-0.0640,0.0641
34160,-0.0016,0.0031,-0.0640,0.0641
34161,-0.0007,0.0028,-0.0639,0.0640
34162,-0.0007,0.0029,-0.0630,0.0631
34163,-0.0014,0.0029,-0.0635,0.0636
34164,-0.0012,0.0026,-0.0642,0.0643
34165,-0.0017,0.0024,-0.0652,0.0652
34166,-0.0019,0.0021,-0.0640,0.0641
34167,-0.0018,0.0027,-0.0638,0.0639
34168,-0.0074,-0.0012,-0.0250,0.0261
34169,-0.0075,-0.0001,-0.0250,0.0261
34170,-0.0075,-0.0007,-0.0253,0.0264
34171,-0.0075,-0.0003,-0.0255,0.0266
34172,-0.0070,-0.0004,-0.0251,0.0261
34173,-0.0074,0.0012,-0.0360,0.0367
34174,-0.0075,0.0001,-0.0360,0.0367
34175,-0.0075,0.0007,-0.0357,0.0365
34176,-0.0075,0.0003,-0.0355,0.0363
34177,-0.0069,0.0005,-0.0360,0.0367
34178,-0.0071,-0.0001,-0.0360,0.0367
34179,-0.0072,0.0008,-0.0357,0.0364
34180,-0.0048,-0.0057,-0.0250,0.0261
34181,-0.0038,-0.0065,-0.0250,0.0261
34182,-0.0043,-0.0062,-0.0253,0.0264
34183,-0.0038,-0.0057,-0.0246,0.0255
34184,-0.0048,0.0057,-0.0360,0.0368
34185,-0.0038,0.0065,-0.0360,0.0368
34186,-0.0043,0.0062,-0.0357,0.0365
34187,-0.0039,0.0058,-0.0364,0.0371
34188,-0.0070,-0.0026,-0.0250,0.0261
34189,-0.0065,-0.0037,-0.0250,0.0261
34190,-0.0068,-0.0032,-0.0252,0.0263
34191,-0.0062,-0.0030,-0.0246,0.0255
34192,-0.0070,0.0026,-0.0360,0.0367
34193,-0.0065,0.0037,-0.0360,0.0368
34194,-0.0068,0.0032,-0.0358,0.0366
34195,-0.0062,0.0033,-0.0358,0.0364
34196,-0.0060,0.0035,-0.0367,0.0373
34197,-0.0065,0.0027,-0.0363,0.0369
34198,-0.0064,0.0030,-0.0368,0.0375
34199,0.0019,-0.0073,-0.0250,0.0261
34200,0.0027,-0.0070,-0.0251,0.0262
34201,0.0023,-0.0072,-0.0254,0.0265
34202,0.0022,-0.0068,-0.0251,0.0260
34203,0.0027,-0.0067,-0.0247,0.0257
34204,0.0019,0.0073,-0.0360,0.0368
34205,0.0027,0.0070,-0.0359,0.0367
34206,0.0023,0.0072,-0.0356,0.0364
34207,0.0019,0.0067,-0.0363,0.0370
34208,0.0056,0.0050,-0.0248,0.0259
34209,0.0065,0.0037,-0.0251,0.0262
34210,0.0061,0.0044,-0.0252,0.0263
34211,0.0063,0.0040,-0.0254,0.0265
34212,0.0054,0.0043,-0.0250,0.0259
34213,0.0060,0.0036,-0.0249,0.0259
34214,0.0060,0.0038,-0.0243,0.0253
34215,0.0056,-0.0050,-0.0362,0.0370
34216,0.0065,-0.0037,-0.0359,0.0367
34217,0.0061,-0.0044,-0.0358,0.0366
34218,0.0063,-0.0040,-0.0356,0.0364
34219,0.0059,-0.0037,-0.0360,0.0367
34220,0.0053,-0.0043,-0.0358,0.0364
34221,-0.0060,0.0046,-0.0250,0.0261
34222,-0.0054,0.0053,-0.0251,0.0261
34223,-0.0057,0.0049,-0.0253,0.0264
34224,-0.0051,0.0048,-0.0253,0.0263
34225,-0.0054,0.0045,-0.0247,0.0256
34226,-0.0052,0.0051,-0.0247,0.0257
34227,-0.0060,-0.0046,-0.0360,0.0367
34228,-0.0054,-0.0053,-0.0360,0.0367
34229,-0.0057,-0.0049,-0.0357,0.0365
34230,-0.0052,-0.0047,-0.0360,0.0366
34231,0.0054,-0.0052,-0.0249,0.0260
34232,0.0046,-0.0060,-0.0251,0.0262
34233,0.0052,-0.0054,-0.0252,0.0263
34234,0.0049,-0.0057,-0.0254,0.0265
34235,0.0050,-0.0049,-0.0252,0.0262
34236,0.0042,-0.0055,-0.0254,0.0263
34237,0.0046,-0.0053,-0.0246,0.0256
34238,0.0054,0.0052,-0.0361,0.0368
34239,0.0046,0.0060,-0.0359,0.0367
34240,0.0052,0.0054,-0.0358,0.0366
34241,0.0049,0.0057,-0.0356,0.0364
34242,0.0050,0.0050,-0.0357,0.0364
34243,0.0048,0.0052,-0.0366,0.0373
34244,0.0043,0.0056,-0.0362,0.0369
34245,-0.0046,0.0059,-0.0251,0.0262
34246,-0.0040,0.0064,-0.0251,0.0262
34247,-0.0043,0.0062,-0.0254,0.0265
34248,-0.0038,0.0059,-0.0248,0.0258
34249,-0.0044,0.0058,-0.0247,0.0258
34250,-0.0046,-0.0059,-0.0359,0.0366
34251,-0.0040,-0.0064,-0.0359,0.0367
34252,-0.0043,-0.0062,-0.0356,0.0364
34253,-0.0038,-0.0059,-0.0362,0.0368
34254,-0.0059,-0.0047,-0.0251,0.0262
34255,-0.0049,-0.0057,-0.0254,0.0264
34256,-0.0057,-0.0048,-0.0255,0.0266
34257,-0.0054,-0.0052,-0.0258,0.0269
34258,-0.0052,-0.0048,-0.0247,0.0257
34259,-0.0047,-0.0051,-0.0258,0.0267
34260,-0.0045,-0.0052,-0.0247,0.0256
34261,-0.0055,-0.0045,-0.0255,0.0264
34262,-0.0059,0.0047,-0.0359,0.0367
34263,-0.0049,0.0057,-0.0356,0.0364
34264,-0.0057,0.0048,-0.0355,0.0363
34265,-0.0054,0.0052,-0.0352,0.0360
34266,-0.0045,0.0052,-0.0363,0.0370
34267,-0.0054,0.0044,-0.0366,0.0372
34268,-0.0050,0.0048,-0.0355,0.0362
34269,-0.0074,0.0010,-0.0250,0.0261
34270,-0.0074,0.0015,-0.0253,0.0264
34271,-0.0072,0.0022,-0.0251,0.0262
34272,-0.0073,0.0019,-0.0255,0.0266
34273,-0.0067,0.0021,-0.0247,0.0257
34274,-0.0070,0.0014,-0.0249,0.0259
34275,0.0042,0.0062,-0.0250,0.0261
34276,0.0055,0.0052,-0.0253,0.0264
34277,0.0048,0.0058,-0.0254,0.0265
34278,0.0053,0.0053,-0.0256,0.0267
34279,0.0047,0.0050,-0.0251,0.0260
34280,0.0045,0.0056,-0.0247,0.0258
34281,0.0043,0.0055,-0.0242,0.0252
34282,-0.0074,-0.0010,-0.0360,0.0368
34283,-0.0074,-0.0015,-0.0357,0.0365
34284,-0.0072,-0.0022,-0.0359,0.0367
34285,-0.0073,-0.0019,-0.0355,0.0362
34286,-0.0067,-0.0015,-0.0369,0.0375
34287,-0.0066,-0.0020,-0.0356,0.0362
34288,-0.0065,-0.0023,-0.0365,0.0371
34289,-0.0071,-0.0012,-0.0360,0.0367
34290,0.0042,-0.0062,-0.0360,0.0368
34291,0.0055,-0.0052,-0.0357,0.0365
34292,0.0048,-0.0058,-0.0356,0.0364
34293,0.0053,-0.0053,-0.0354,0.0362
34294,0.0047,-0.0050,-0.0357,0.0364
34295,0.0041,-0.0057,-0.0363,0.0370
34296,0.0046,-0.0051,-0.0368,0.0374
34297,0.0075,-0.0003,-0.0249,0.0260
34298,0.0074,0.0010,-0.0251,0.0262
34299,0.0075,0.0003,-0.0251,0.0262
34300,0.0069,0.0010,-0.0247,0.0257
34301,0.0070,0.0002,-0.0254,0.0264
34302,0.0069,0.0000,-0.0246,0.0255
34303,0.0075,0.0003,-0.0361,0.0368
34304,0.0074,-0.0010,-0.0359,0.0367
34305,0.0075,-0.0003,-0.0359,0.0367
34306,0.0070,-0.0010,-0.0360,0.0367
